text,label
My eating has gotten really out of control over the past almost a year and I know it's not healthy. I want to find a clinical psychologist who works with this.,professional
I'm in crisis and I don't know how to stay safe this evening. Is there anyone I can talk to this evening?,crisis
Anyone else feel like they have to fake being okay around my family even when they're not okay?,peer_support
I can't be alone with my thoughts this evening. They're stronger than before. a way through tonight.,crisis
I'm in crisis and I don't know how to stay safe tonight. Is there anyone I can talk to right now?,crisis
Things between me and my sister have been strained for a couple of months and I'm not sure who to share this with.,peer_support
"Could you suggest a quick evening routine? Nothing serious, just want to feel human again.",self_help
I can't be alone with my thoughts tonight. They're harder to ignore. someone to talk to.,crisis
"Could you suggest a quick 10-minute routine? Nothing serious, just want to decompress.",self_help
Panic attacks have been happening before any meeting and I'm scared to the gym some days. What's the right way to talk to a therapist?,professional
I can't be alone with my thoughts this evening. They're harder to ignore. help.,crisis
I don't think I can keep myself safe this evening. what to do?,crisis
"I overslept and missed a workout, now I feel drained. How do I be kind to myself?",self_help
I'm in crisis and I don't know how to get through tonight right now. Is there anyone I can talk to this evening?,crisis
Work has been non-stop this week and I'm a little groggy. What helps you recharge on the weekend?,self_help
Things between me and my best friend have been distant for a couple of months and I'm not sure who to vent to.,peer_support
I don't think I can keep myself safe right now. where I can get help?,crisis
I'm really struggling to forgive my closest coworker after being lied to. How did you feel okay around them again?,peer_support
"I had a blah day, mostly just a missed gym session. Looking for small things I can do to reset.",self_help
My eating has gotten really restrictive over the past six months and I know it's not healthy. I want to find a therapist who works with this.,professional
"Please, I need help. I'm thinking about hurting myself and the urge is stronger than before.",crisis
I keep waking up at 3am with my heart pounding and it's been most of this year. Is this something a psychiatrist should handle?,professional
"I had a mediocre day, mostly just an annoying meeting. Looking for small things I can do to reset.",self_help
I keep replaying a fight I had with my sister about the wedding planning. Has anyone moved past something like that?,peer_support
I can't be alone with my thoughts right now. They're harder to ignore. help.,crisis
Panic attacks have been happening a few times a week and I'm scared to the gym some days. What's the right way to get professional help?,professional
I keep lying awake spiraling and it's been most of this year. Is this something a therapist should handle?,professional
I've been self-harming again and it's getting worse. I can't keep going like this. where I can get help?,crisis
I feel left out at work after a project I led failed publicly and don't really have anyone to vent to.,peer_support
I keep having intrusive thoughts about my health that I can't switch off. I think I need to talk to a therapist.,professional
Everything feels like a really dark place and I'm thinking about ending it. where I can get help?,crisis
My anxiety has been bad enough that I'm avoiding driving for two months now. What kind of professional would actually help here?,professional
Lost touch with most of my old friends since I left my hometown and feeling distant about messaging them first.,peer_support
I'm scared of what I might do today. I just need what to do.,crisis
I've been pretty lonely since I went freelance. Has anyone been through something similar?,peer_support
Panic attacks have been happening almost daily and I'm scared to driving some days. What's the right way to start therapy?,professional
I'm a danger to myself today. I need someone to help me get through this.,crisis
"I've been waiting too long to see a clinician. flat for most of this year, lost interest in things I used to love. Where do I even start?",professional
I keep sleeping 12 hours and still feeling exhausted and it's been longer than I want to admit. Is this something a psychiatrist should handle?,professional
Just need to vent: boundaries with my brother has been wearing me down for the past year.,peer_support
I think I'm slowly drifting from my mom and it makes me leaving me drained. Has anyone let it go from that?,peer_support
Feeling fragile after my team restructured. Anyone this drift?,peer_support
I'm not safe tonight and I don't know who to call. I need help today.,crisis
"I had a off day, mostly just a stressful inbox. Looking for small things I can do to lift my mood.",self_help
I can't be alone with my thoughts today. They're constant. a hotline number.,crisis
"I've been waiting too long to talk to a therapist. exhausted in a way sleep doesn't fix for six months, snap at everyone. Where do I even start?",professional
"I think I might be depressed. I've felt disconnected for most of this year, cry without warning, and can't shake it.",professional
I can't be alone with my thoughts today. They're getting louder. someone to talk to.,crisis
I'm really struggling to forgive my best friend after being lied to. How did you rebuild that trust?,peer_support
I've felt numb for over almost a year and even talking to friends doesn't help anymore. I think I should see my GP about this.,professional
Panic attacks have been happening before any meeting and I'm scared to driving some days. What's the right way to see a clinician?,professional
"I think I might be depressed. I've felt flat for longer than I want to admit, barely eat, and can't shake it.",professional
I want to build a habit of a short walk so I feel less off after long days.,self_help
I think I'm slowly drifting from my roommate and it makes me making me second-guess myself. Has anyone feel okay around them again from that?,peer_support
I had a falling out with my college friend over career stuff a few weeks ago and I keep rehearsing what I'd say differently. Could use a sanity check.,peer_support
I'm in crisis and I don't know how to get through tonight today. Is there anyone I can talk to this evening?,crisis
I'm in crisis and I don't know how to get through tonight tonight. Is there anyone I can talk to today?,crisis
My eating has gotten really restrictive over the past almost a year and I know it's not healthy. I want to find a psychiatrist who works with this.,professional
Feeling tense after a project I led failed publicly. Anyone this drift?,peer_support
Things between me and my college friend have been off for the past year and I'm not sure who to vent to.,peer_support
My eating has gotten really out of control over the past three months and I know it's not healthy. I want to find a therapist who works with this.,professional
I want to disappear and I'm scared of what I might do. I need help tonight.,crisis
I'm done trying to white-knuckle this. flashbacks since the lockdown and now lost interest in things I used to love. Looking for a therapist.,professional
I've been feeling a bit a little flat lately because of too much screen time. Any tips for getting back into a routine?,self_help
My friend just got diagnosed with something serious and I don't know how to check in on them. Could use some a sanity check.,peer_support
I want to build a habit of morning stretches so I feel less off after long days.,self_help
I can't be alone with my thoughts right now. They're constant. a hotline number.,crisis
Work has been overpacked this week and I'm a little groggy. What helps you get my energy back?,self_help
My eating has gotten really restrictive over the past longer than I want to admit and I know it's not healthy. I want to find a trauma specialist who works with this.,professional
I keep lying awake spiraling and it's been the whole semester. Is this something a clinical psychologist should handle?,professional
Work has been intense this week and I'm a little burnt out a tiny bit. What helps you recharge on the weekend?,self_help
I think I'm slowly drifting from my mom and it makes me leaving me drained. Has anyone feel okay around them again from that?,peer_support
My friend just moved across the country and I don't know how to show up for them. Could use some a sanity check.,peer_support
I'm not safe today and I don't know who to call. I need help tonight.,crisis
I've been feeling a bit sluggish lately because of a long Monday. Any tips for getting back into a routine?,self_help
I've been pretty lonely since I left my hometown. Has anyone been through something similar?,peer_support
I'm really struggling to forgive my brother after being lied to. How did you feel okay around them again?,peer_support
"I think I might be depressed. I've felt disconnected for the whole semester, lost interest in things I used to love, and can't shake it.",professional
My anxiety has been bad enough that I'm avoiding driving for six months now. What kind of professional would actually help here?,professional
I've been pretty lonely since I went freelance. Has anyone been through the same kind of distance?,peer_support
