text,label
I can't be alone with my thoughts tonight. They're getting louder. someone to talk to.,crisis
My anxiety has been bad enough that I'm avoiding calls with my manager for longer than I want to admit now. What kind of professional should I look into?,professional
"I think I might be depressed. I've felt anxious all day for three months, can't concentrate, and can't shake it.",professional
I'm scared of what I might do tonight. I just need who to call right now.,crisis
Just need to vent: boundaries with my college friend has been wearing me down for the past year.,peer_support
Things between me and my dad have been fragile for ages now and I'm not sure who to talk to.,peer_support
I can't be alone with my thoughts today. They're getting louder. a way through tonight.,crisis
Work has been back-to-back this week and I'm a little burnt out a tiny bit. What helps you decompress in the evening?,self_help
I'm at a breaking point. this evening I just want it to stop and I'm scared of what I'll do.,crisis
My friend just lost their job and I don't know how to comfort them. Could use some a few kind words.,peer_support
"I think I might be depressed. I've felt numb for two months, cry without warning, and can't shake it.",professional
I've been pretty lonely since I had a kid. Has anyone been through this exact situation?,peer_support
I don't think I can keep myself safe today. what to do?,crisis
I'm spiraling and I don't think I can stay safe on my own tonight. where I can get help?,crisis
Feeling tense after my team restructured. Anyone the same kind of distance?,peer_support
Work has been intense this week and I'm a little burnt out a tiny bit. What helps you get my energy back?,self_help
"I've been waiting too long to talk to a therapist. anxious all day for longer than I want to admit, snap at everyone. Where do I even start?",professional
I'm in crisis and I don't know how to make it to morning right now. Is there anyone I can talk to this evening?,crisis
My my mom is going through moved across the country and I want to check in on them but I'm running out of energy. How do you keep showing up?,peer_support
Work has been chaotic this week and I'm a little drained. What helps you decompress in the evening?,self_help
"I've been waiting too long to talk to a therapist. flat for two months, barely eat. Where do I even start?",professional
My panic attacks is now interfering with my work and my relationships and weekends barely touches it. I think I need a CBT therapist.,professional
"I overslept and missed a workout, now I feel sluggish. How do I restart the routine?",self_help
Honest question: when does racing thoughts at night for almost a year cross the line from a rough patch into needing a CBT therapist?,professional
Lost touch with most of my old friends since my friend group drifted and feeling tense about showing up at things again.,peer_support
I can't be alone with my thoughts this evening. They're getting louder. a way through tonight.,crisis
I keep replaying a fight I had with my closest coworker about career stuff. Has anyone moved past something like that?,peer_support
My my dad is going through had a miscarriage and I want to show up for them but I'm running out of energy. How do you keep showing up?,peer_support
I can't be alone with my thoughts tonight. They're stronger than before. a way through tonight.,crisis
I've felt hopeless for over six months and even time off doesn't help anymore. I think I should see a clinician.,professional
I keep thinking about ending my life and the thoughts are harder to ignore. I'm scared.,crisis
I don't think I can keep myself safe right now. where I can get help?,crisis
"I think I might be depressed. I've felt flat for longer than I want to admit, cry without warning, and can't shake it.",professional
I can't be alone with my thoughts right now. They're getting louder. help.,crisis
I'm in crisis and I don't know how to stay safe tonight. Is there anyone I can talk to this evening?,crisis
"I think I might be depressed. I've felt disconnected for most of this year, cry without warning, and can't shake it.",professional
I'm having a really bad night and the suicidal thoughts won't stop. I need a hotline number.,crisis
I'm in crisis and I don't know how to get through tonight tonight. Is there anyone I can talk to today?,crisis
Honest question: when does compulsive checking for three months cross the line from a rough patch into needing a therapist?,professional
My eating has gotten really compulsive over the past most of this year and I know it's not healthy. I want to find a therapist who works with this.,professional
I can't be alone with my thoughts tonight. They're getting louder. a way through tonight.,crisis
I've been feeling a bit drained lately because of deadlines piling up. Any tips for feeling less tired?,self_help
I've been feeling a bit uninspired lately because of too much screen time. Any tips for winding down at night?,self_help
I'm in crisis and I don't know how to make it to morning tonight. Is there anyone I can talk to today?,crisis
Feeling weird after I got bad feedback in a review. Anyone this exact situation?,peer_support
I'm in crisis and I don't know how to make it to morning right now. Is there anyone I can talk to today?,crisis
Looking for podcast recommendations to help me feel human again during my commute.,self_help
My eating has gotten really restrictive over the past almost a year and I know it's not healthy. I want to find a psychiatrist who works with this.,professional
I can't be alone with my thoughts tonight. They're constant. help.,crisis
I'm at a breaking point. right now I just want it to stop and I'm scared of what I'll do.,crisis
I want to build a habit of drinking more water so I feel less uninspired after long days.,self_help
Work has been intense this week and I'm a little groggy. What helps you sleep better?,self_help
My friend just is going through a divorce and I don't know how to support them. Could use some advice from people who've been through it.,peer_support
Lost touch with most of my old friends since I changed careers and feeling weird about showing up at things again.,peer_support
Work has been overpacked this week and I'm a little groggy. What helps you decompress in the evening?,self_help
I'm spiraling and I don't think I can stay safe on my own right now. who to call right now?,crisis
Work has been overpacked this week and I'm a little groggy. What helps you get my energy back?,self_help
I'm done trying to white-knuckle this. flashbacks since a job loss and now can't concentrate. Looking for a trauma specialist.,professional
I can't be alone with my thoughts today. They're constant. a way through tonight.,crisis
I've felt anxious all day for over almost a year and even time off doesn't help anymore. I think I should start therapy.,professional
I'm in crisis and I don't know how to stay safe tonight. Is there anyone I can talk to right now?,crisis
Feeling strained after I got bad feedback in a review. Anyone this exact situation?,peer_support
I can't be alone with my thoughts tonight. They're harder to ignore. someone to talk to.,crisis
I'm done trying to white-knuckle this. intrusive thoughts since the move and now can't concentrate. Looking for a trauma specialist.,professional
I feel left out at work after I got passed up for a promotion and don't really have anyone to vent to.,peer_support
My anxiety has been bad enough that I'm avoiding driving for two months now. What kind of professional should I look into?,professional
I've been feeling a bit a little flat lately because of too much screen time. Any tips for lifting my mood?,self_help
I'm trying to be more balanced day to day. What are simple ways to feel a bit lighter?,self_help
I'm having thoughts of suicide and I'm alone tonight. I need urgent help.,crisis
I've been feeling a bit meh lately because of deadlines piling up. Any tips for feeling less tired?,self_help
I can't be alone with my thoughts tonight. They're constant. someone to talk to.,crisis
"I had a rough day, mostly just an annoying meeting. Looking for small things I can do to reset.",self_help
I've been pretty lonely since I went freelance. Has anyone been through the same kind of distance?,peer_support
"I overslept and missed a workout, now I feel a bit down. How do I not spiral?",self_help
Panic attacks have been happening before any meeting and I'm scared to the gym some days. What's the right way to talk to a therapist?,professional
I'm scared of what I might do this evening. I just need who to call right now.,crisis
"I think I might be depressed. I've felt anxious all day for longer than I want to admit, cry without warning, and can't shake it.",professional
I've been having dissociation since a job loss. It's affecting my work and my relationships and I don't think I can manage it on my own.,professional
I'm in crisis and I don't know how to make it to morning this evening. Is there anyone I can talk to tonight?,crisis
"I overslept and missed a workout, now I feel meh. How do I not spiral?",self_help
Things between me and my brother have been weird for ages now and I'm not sure who to share this with.,peer_support
I've been having intrusive thoughts since a difficult breakup. It's affecting every part of my routine and I don't think I can manage it on my own.,professional
I've been feeling a bit uninspired lately because of a long Monday. Any tips for winding down at night?,self_help
My eating has gotten really restrictive over the past six months and I know it's not healthy. I want to find a therapist who works with this.,professional
I can't be alone with my thoughts tonight. They're stronger than before. someone to talk to.,crisis
"I had a blah day, mostly just an annoying meeting. Looking for small things I can do to lift my mood.",self_help
"I've been waiting too long to get professional help. disconnected for longer than I want to admit, snap at everyone. Where do I even start?",professional
I'm in crisis and I don't know how to get through tonight right now. Is there anyone I can talk to this evening?,crisis
I'm in crisis and I don't know how to stay safe this evening. Is there anyone I can talk to today?,crisis
I don't think I can keep myself safe tonight. what to do?,crisis
My flashbacks is now interfering with my sleep and appetite and weekends barely touches it. I think I need a psychiatrist.,professional
Going through the end of a long relationship and could use a few kind words from people who've been there.,peer_support
I can't be alone with my thoughts this evening. They're stronger than before. someone to talk to.,crisis
I'm in crisis and I don't know how to stay safe today. Is there anyone I can talk to tonight?,crisis
Lost touch with most of my old friends since I moved cities and feeling complicated about showing up at things again.,peer_support
Honest question: when does racing thoughts at night for two months cross the line from a rough patch into needing a psychiatrist?,professional
"I had a rough day, mostly just a missed gym session. Looking for small things I can do to feel a bit lighter.",self_help
Honest question: when does panic attacks for the whole semester cross the line from a rough patch into needing a therapist?,professional
Everything feels like the worst headspace I've been in and I'm thinking about ending it. how to stay safe tonight?,crisis
I've been having racing thoughts at night since my dad's diagnosis. It's affecting my sleep and appetite and I don't think I can manage it on my own.,professional
Things between me and my roommate have been strained for the past year and I'm not sure who to vent to.,peer_support
"After the accident I haven't been the same. lost interest in things I used to love, and I avoid anything that reminds me of it. Should I look for a psychiatrist?",professional
My my best friend is going through had a miscarriage and I want to comfort them but I'm running out of energy. How do you keep showing up?,peer_support
I'm in crisis and I don't know how to make it to morning today. Is there anyone I can talk to tonight?,crisis
"Could you suggest a quick Sunday routine? Nothing serious, just want to decompress.",self_help
Honest question: when does flashbacks for longer than I want to admit cross the line from a rough patch into needing a CBT therapist?,professional
My eating has gotten really out of control over the past longer than I want to admit and I know it's not healthy. I want to find a psychiatrist who works with this.,professional
Going through an unexpected split and could use a sanity check from people who've been there.,peer_support
Work has been intense this week and I'm a little groggy. What helps you get my energy back?,self_help
I've felt numb for over the whole semester and even journaling doesn't help anymore. I think I should get professional help.,professional
I've been arguing a lot with my sister about career stuff and it's really leaving me drained. Anyone else dealing with this?,peer_support
I want to disappear and I'm scared of what I might do. I need help tonight.,crisis
Panic attacks have been happening before any meeting and I'm scared to any group setting some days. What's the right way to talk to a therapist?,professional
I'm really struggling to forgive my brother after the way they handled it. How did you rebuild that trust?,peer_support
My friend just lost their job and I don't know how to be there for them. Could use some advice from people who've been through it.,peer_support
I'm scared of what I might do right now. I just need how to stay safe tonight.,crisis
I'm scared of what I might do tonight. I just need where I can get help.,crisis
"I've been waiting too long to get professional help. disconnected for two months, cry without warning. Where do I even start?",professional
I'm in crisis and I don't know how to stay safe this evening. Is there anyone I can talk to right now?,crisis
"I think I might be depressed. I've felt on edge constantly for three months, lost interest in things I used to love, and can't shake it.",professional
I've been feeling a bit uninspired lately because of bad sleep. Any tips for lifting my mood?,self_help
"I overslept and missed a workout, now I feel off. How do I restart the routine?",self_help
I want to disappear and I'm scared of what I might do. I need help right now.,crisis
My anxiety has been bad enough that I'm avoiding driving for the whole semester now. What kind of professional should I look into?,professional
I'm really struggling to forgive my brother after being lied to. How did you feel okay around them again?,peer_support
Lost touch with most of my old friends since I changed careers and feeling tense about showing up at things again.,peer_support
I had a falling out with my mom over boundaries a few weeks ago and I keep second-guessing myself. Could use a sanity check.,peer_support
"I had a rough day, mostly just a stressful inbox. Looking for small things I can do to shake it off.",self_help
I keep having nightmares I can't shake and it's been two months. Is this something a psychiatrist should handle?,professional
"I had a frustrating day, mostly just a stressful inbox. Looking for small things I can do to shake it off.",self_help
I've been feeling a bit a little flat lately because of too much screen time. Any tips for getting back into a routine?,self_help
I want to build a habit of a short walk so I feel less drained after long days.,self_help
Just need to vent: money with my best friend has been wearing me down for a couple of months.,peer_support
I keep replaying a fight I had with my sister about parenting choices. Has anyone moved past something like that?,peer_support
I've been having panic attacks since last winter. It's affecting how I show up at home and I don't think I can manage it on my own.,professional
I'm in crisis and I don't know how to stay safe tonight. Is there anyone I can talk to tonight?,crisis
I'm not safe right now and I don't know who to call. I need help this evening.,crisis
I'm spiraling and I don't think I can stay safe on my own this evening. how to stay safe tonight?,crisis
My eating has gotten really chaotic over the past most of this year and I know it's not healthy. I want to find a clinical psychologist who works with this.,professional
Things between me and my brother have been complicated for the past year and I'm not sure who to talk to.,peer_support
Anyone else feel like they have to act like everything's fine around my old friends even when they're not okay?,peer_support
I'm scared of what I might do this evening. I just need how to stay safe tonight.,crisis
I've felt flat for over longer than I want to admit and even weekends doesn't help anymore. I think I should start therapy.,professional
"I overslept and missed a workout, now I feel a bit down. How do I restart the routine?",self_help
"After the accident I haven't been the same. can't concentrate, and I avoid anything that reminds me of it. Should I look for a CBT therapist?",professional
I'm in a place I can't see out of and I'm worried I'm going to hurt myself. I need someone today.,crisis
"I had a frustrating day, mostly just scrolling too much. Looking for small things I can do to shake it off.",self_help
Feeling weird after my team restructured. Anyone something similar?,peer_support
Anyone else feel like they have to perform happiness around my partner's friends even when they're not okay?,peer_support
My my brother is going through moved across the country and I want to be there for them but I'm running out of energy. How do you keep showing up?,peer_support
"I overslept and missed a workout, now I feel off. How do I be kind to myself?",self_help
"After a really difficult event I haven't been the same. snap at everyone, and I avoid anything that reminds me of it. Should I look for a CBT therapist?",professional
My friend just lost a parent and I don't know how to show up for them. Could use some a sanity check.,peer_support
I want to build a habit of morning stretches so I feel less a little flat after long days.,self_help
I've been feeling a bit uninspired lately because of bad sleep. Any tips for winding down at night?,self_help
Work has been chaotic this week and I'm a little burnt out a tiny bit. What helps you decompress in the evening?,self_help
"I had a rough day, mostly just scrolling too much. Looking for small things I can do to lift my mood.",self_help
I don't want to be here anymore and I don't know how to make it through today.,crisis
"I overslept and missed a workout, now I feel sluggish. How do I not spiral?",self_help
I don't want to be here anymore and I don't know how to make it through tonight.,crisis
I can't be alone with my thoughts this evening. They're getting louder. help.,crisis
My GP wants me to start therapy after I described flashbacks that's lasted six months. Anyone find someone good recently?,professional
Everything feels like a really dark place and I'm thinking about ending it. where I can get help?,crisis
Work has been intense this week and I'm a little burnt out a tiny bit. What helps you recharge on the weekend?,self_help
I've been feeling a bit drained lately because of too much screen time. Any tips for getting back into a routine?,self_help
I keep replaying a tough conversation I had with my closest coworker about in-laws. Has anyone moved past something like that?,peer_support
I've been feeling a bit a bit down lately because of bad sleep. Any tips for lifting my mood?,self_help
Lost touch with most of my old friends since my friend group drifted and feeling weird about messaging them first.,peer_support
I want to build a habit of going to bed earlier so I feel less meh after long days.,self_help
I've been arguing a lot with my mom about the wedding planning and it's really messing with my sleep. Anyone else dealing with this?,peer_support
I can't be alone with my thoughts this evening. They're getting louder. a hotline number.,crisis
"I think I might be depressed. I've felt disconnected for almost a year, cry without warning, and can't shake it.",professional
Just need to vent: the wedding planning with my dad has been wearing me down for ages now.,peer_support
"I overslept and missed a workout, now I feel meh. How do I be kind to myself?",self_help
"I had a blah day, mostly just scrolling too much. Looking for small things I can do to lift my mood.",self_help
I can't be alone with my thoughts right now. They're stronger than before. help.,crisis
My eating has gotten really out of control over the past almost a year and I know it's not healthy. I want to find a clinical psychologist who works with this.,professional
I keep having intrusive thoughts about messing things up at work that I can't switch off. I think I need to get professional help.,professional
I can't be alone with my thoughts today. They're constant. a hotline number.,crisis
I don't want to be here anymore and I don't know how to make it through right now.,crisis
I can't be alone with my thoughts right now. They're harder to ignore. a hotline number.,crisis
I don't think I can keep myself safe tonight. how to stay safe tonight?,crisis
Things between me and my dad have been strained for the past year and I'm not sure who to talk to.,peer_support
Work has been chaotic this week and I'm a little low-energy. What helps you sleep better?,self_help
I've been on and off feeling numb for years and I think it's time to actually see my GP about this. How do I find someone good?,professional
I've felt hopeless for over almost a year and even time off doesn't help anymore. I think I should talk to a therapist.,professional
Is journaling actually helpful for an annoying meeting? I want to try it for a week.,self_help
Honest question: when does constant low mood for almost a year cross the line from a rough patch into needing a therapist?,professional
I had a falling out with my roommate over boundaries a few weeks ago and I keep rehearsing what I'd say differently. Could use a sanity check.,peer_support
Feeling complicated after a project I led failed publicly. Anyone this drift?,peer_support
I can't be alone with my thoughts tonight. They're constant. a way through tonight.,crisis
Feeling fragile after a project I led failed publicly. Anyone this drift?,peer_support
My anxiety has been bad enough that I'm avoiding driving for two months now. What kind of professional would actually help here?,professional
I'm having thoughts of suicide and I'm alone right now. I need urgent help.,crisis
I've been feeling a bit off lately because of a busy week. Any tips for getting back into a routine?,self_help
I had a falling out with my college friend over house chores a few weeks ago and I keep second-guessing myself. Could use a sanity check.,peer_support
I'm really struggling to forgive my sister after the way they handled it. How did you rebuild that trust?,peer_support
I keep replaying a fight I had with my college friend about parenting choices. Has anyone moved past something like that?,peer_support
"I had a mediocre day, mostly just an annoying meeting. Looking for small things I can do to feel a bit lighter.",self_help
Lost touch with most of my old friends since I changed careers and feeling off about reaching back out.,peer_support
I've been having panic attacks since the move. It's affecting my work and my relationships and I don't think I can manage it on my own.,professional
Things between me and my mom have been tense for ages now and I'm not sure who to share this with.,peer_support
I keep replaying a tough conversation I had with my partner about money. Has anyone moved past something like that?,peer_support
I keep crying and I have a plan and I'm so tired. how to stay safe tonight?,crisis
"I had a blah day, mostly just a stressful inbox. Looking for small things I can do to feel a bit lighter.",self_help
I can't be alone with my thoughts right now. They're stronger than before. a way through tonight.,crisis
I'm at a breaking point. tonight I just want it to stop and I'm scared of what I'll do.,crisis
My dissociation is now interfering with how I show up at home and exercising barely touches it. I think I need a CBT therapist.,professional
I want to build a habit of a short walk so I feel less off after long days.,self_help
I keep replaying a cold exchange I had with my closest coworker about parenting choices. Has anyone moved past something like that?,peer_support
My anxiety has been bad enough that I'm avoiding driving for three months now. What kind of professional should I look into?,professional
I'm really struggling to forgive my partner after the way they handled it. How did you move past it?,peer_support
I keep having intrusive thoughts about my health that I can't switch off. I think I need to talk to a therapist.,professional
"Could you suggest a quick Sunday routine? Nothing serious, just want to unwind.",self_help
"I had a off day, mostly just a stressful inbox. Looking for small things I can do to shake it off.",self_help
My GP wants me to start therapy after I described intrusive thoughts that's lasted longer than I want to admit. Anyone know who's actually qualified recently?,professional
I can't be alone with my thoughts today. They're getting louder. help.,crisis
I've been on and off feeling flat for years and I think it's time to actually start therapy. How do I find someone good?,professional
My friend just broke up with their partner and I don't know how to be there for them. Could use some honest perspective.,peer_support
I want to disappear and I'm scared of what I might do. I need help this evening.,crisis
Going through the end of a long relationship and could use honest perspective from people who've been there.,peer_support
"I've been waiting too long to get professional help. exhausted in a way sleep doesn't fix for most of this year, barely eat. Where do I even start?",professional
I feel left out at work after I was excluded from a key meeting and don't really have anyone to share this with.,peer_support
I want to build a habit of going to bed earlier so I feel less sluggish after long days.,self_help
I can't be alone with my thoughts today. They're constant. someone to talk to.,crisis
Work has been overpacked this week and I'm a little burnt out a tiny bit. What helps you recharge on the weekend?,self_help
"I had a mediocre day, mostly just a stressful inbox. Looking for small things I can do to feel a bit lighter.",self_help
I can't be alone with my thoughts today. They're harder to ignore. someone to talk to.,crisis
I've been feeling a bit a bit down lately because of a busy week. Any tips for getting back into a routine?,self_help
I'm trying to be more mindful day to day. What are simple ways to reset?,self_help
I'm really struggling to forgive my closest coworker after what happened. How did you feel okay around them again?,peer_support
I think I'm slowly drifting from my best friend and it makes me leaving me drained. Has anyone let it go from that?,peer_support
I keep replaying a tough conversation I had with my roommate about house chores. Has anyone moved past something like that?,peer_support
I'm not safe this evening and I don't know who to call. I need help right now.,crisis
I had a falling out with my roommate over boundaries a few weeks ago and I keep replaying it. Could use a sanity check.,peer_support
I'm a danger to myself today. I need someone to help me get through this.,crisis
My my best friend is going through got diagnosed with something serious and I want to be there for them but I'm running out of energy. How do you keep showing up?,peer_support
"I had a off day, mostly just scrolling too much. Looking for small things I can do to shake it off.",self_help
Just need to vent: boundaries with my college friend has been wearing me down for a couple of months.,peer_support
I've been feeling a bit sluggish lately because of a long Monday. Any tips for winding down at night?,self_help
"I've been waiting too long to talk to a therapist. on edge constantly for three months, snap at everyone. Where do I even start?",professional
I'm scared of what I might do today. I just need where I can get help.,crisis
I'm in crisis and I don't know how to stay safe today. Is there anyone I can talk to right now?,crisis
I'm in crisis and I don't know how to stay safe today. Is there anyone I can talk to this evening?,crisis
I've been pretty lonely since I started working from home. Has anyone been through this drift?,peer_support
I keep replaying a fight I had with my sister about the wedding planning. Has anyone moved past something like that?,peer_support
I'm in crisis and I don't know how to make it to morning tonight. Is there anyone I can talk to right now?,crisis
I can't be alone with my thoughts today. They're stronger than before. help.,crisis
Work has been intense this week and I'm a little drained. What helps you decompress in the evening?,self_help
"I think I might be depressed. I've felt anxious all day for almost a year, cry without warning, and can't shake it.",professional
Is journaling actually helpful for a missed gym session? I want to try it for a week.,self_help
I keep replaying a argument I had with my closest coworker about the wedding planning. Has anyone moved past something like that?,peer_support
I can't be alone with my thoughts today. They're harder to ignore. help.,crisis
Lost touch with most of my old friends since I changed careers and feeling fragile about showing up at things again.,peer_support
Just need to vent: money with my college friend has been wearing me down for a couple of months.,peer_support
Work has been intense this week and I'm a little low-energy. What helps you sleep better?,self_help
I'm in the worst headspace I've been in and I'm worried I'm going to hurt myself. I need someone this evening.,crisis
"I overslept and missed a workout, now I feel a bit down. How do I be kind to myself?",self_help
"After a really difficult event I haven't been the same. lost interest in things I used to love, and I avoid anything that reminds me of it. Should I look for a therapist?",professional
I've felt exhausted in a way sleep doesn't fix for over the whole semester and even going outside doesn't help anymore. I think I should see my GP about this.,professional
Feeling strained after my team restructured. Anyone this drift?,peer_support
I've been feeling a bit a bit down lately because of bad sleep. Any tips for getting back into a routine?,self_help
I want to build a habit of drinking more water so I feel less meh after long days.,self_help
Work has been chaotic this week and I'm a little groggy. What helps you recharge on the weekend?,self_help
I keep having intrusive thoughts about messing things up at work that I can't switch off. I think I need to talk to a therapist.,professional
I can't be alone with my thoughts right now. They're constant. someone to talk to.,crisis
I keep waking up at 3am with my heart pounding and it's been most of this year. Is this something a psychiatrist should handle?,professional
I feel like the world would be better without me and I don't trust myself this evening.,crisis
Anyone else feel like they have to perform happiness around my family even when they're not okay?,peer_support
I've felt on edge constantly for over the whole semester and even journaling doesn't help anymore. I think I should get professional help.,professional
I've been feeling a bit drained lately because of bad sleep. Any tips for feeling less tired?,self_help
I'm really struggling to forgive my best friend after their words that day. How did you feel okay around them again?,peer_support
I don't think I can keep myself safe tonight. who to call right now?,crisis
I've been pretty lonely since my friend group drifted. Has anyone been through something similar?,peer_support
I feel left out at work after I got bad feedback in a review and don't really have anyone to vent to.,peer_support
Things between me and my closest coworker have been distant for a couple of months and I'm not sure who to vent to.,peer_support
My GP wants me to get professional help after I described flashbacks that's lasted the whole semester. Anyone know who's actually qualified recently?,professional
I've been having intrusive thoughts since the move. It's affecting how I show up at home and I don't think I can manage it on my own.,professional
I'm in crisis and I don't know how to make it to morning tonight. Is there anyone I can talk to tonight?,crisis
I'm in a place I can't see out of and I'm worried I'm going to hurt myself. I need someone right now.,crisis
I keep crying and I have a plan and I'm so tired. who to call right now?,crisis
